trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,0,18.619392800028436,,18.580180299934,10,18.619392800028436,18.619392800028436,0.027649899944663048,20.659838299965486,[0.2916666666666667],[0.3398148148148148],[1],[0],[0],[2.052288500010036],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
11,0,11,0,20.683439299929887,,20.662356599932536,5,20.683439299929887,20.683439299929887,0.013615200063213706,21.876524699968286,[-0.17962962962962964],[0.27685185185185185],[1],[0],[0],[1.200755099998787],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
12,0,12,0,21.917182700010017,,21.879287399933673,10,21.917182700010017,21.917182700010017,0.026734600076451898,23.858804899966344,[-0.2],[-0.3907407407407407],[1],[0],[0],[1.9530694000422955],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
13,0,13,0,23.903395800036378,,23.861380200018175,10,23.903395800036378,23.903395800036378,0.03049419994931668,25.208631800021976,[-0.38333333333333336],[-0.28703703703703703],[1],[0],[0],[1.3169554999331012],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
14,0,14,0,25.252240999951027,,25.21155429992359,10,25.252240999951027,25.252240999951027,0.028973900014534593,27.94095209997613,[0.05277777777777778],[0.3861111111111111],[1],[0],[0],[2.7010051999241114],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
15,0,15,0,27.964652099995874,,27.943532099947333,5,27.964652099995874,27.964652099995874,0.013620899990200996,30.306735199992545,[0.18888888888888888],[-0.45740740740740743],[1],[0],[0],[2.3497841999633238],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
16,0,16,0,30.33349729992915,,30.309657200006768,5,30.33349729992915,30.33349729992915,0.016122500062920153,32.0394039999228,[-0.28425925925925927],[0.47685185185185186],[1],[0],[0],[1.7139015999855474],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
17,0,17,0,32.080122699961066,,32.042278999928385,10,32.080122699961066,32.080122699961066,0.027134399977512658,33.922221799963154,[-0.2537037037037037],[-0.15925925925925927],[1],[0],[0],[1.853111100033857],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
18,0,18,0,33.945752699975856,,33.92483599996194,5,33.945752699975856,33.945752699975856,0.013943800004199147,35.072191199986264,[0.11574074074074074],[0.16944444444444445],[1],[0],[0],[1.133629700052552],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
19,0,19,0,35.11297989997547,,35.074937299941666,10,35.11297989997547,35.11297989997547,0.02650920010637492,37.72118059999775,[0.10185185185185185],[-0.43333333333333335],[1],[0],[0],[2.619995699962601],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
20,0,20,0,37.74617349996697,,37.72384029999375,5,37.74617349996697,37.74617349996697,0.014458699966780841,38.886968299979344,[0.06944444444444445],[0.023148148148148147],[1],[0],[0],[1.1488879999378696],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
21,0,21,0,38.92850219993852,,38.890027899993584,10,38.92850219993852,38.92850219993852,0.027385600027628243,40.686679400037974,[0.42314814814814816],[-0.05740740740740741],[1],[0],[0],[1.7695821999805048],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
22,0,22,0,40.72990849998314,,40.6894931999268,10,40.72990849998314,40.72990849998314,0.028315800009295344,42.436465699924156,[0.23333333333333334],[0.09722222222222222],[1],[0],[0],[1.7188612000318244],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
23,0,23,0,42.47636969992891,,42.4391543000238,10,42.47636969992891,42.47636969992891,0.026043099933303893,43.969351100036874,[0.325],[0.3490740740740741],[1],[0],[0],[1.5042712999274954],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
24,0,24,0,44.01054639997892,,43.97220089996699,10,44.01054639997892,44.01054639997892,0.02698020008392632,45.26884599996265,[0.009259259259259259],[0.49166666666666664],[1],[0],[0],[1.2698763000080362],['target'],KK,001,2024-10-10_19h32.31.406,visula search,2024.1.5,None,2024-10-10 19h32.46.142999 +0530,
