pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line_2.started,line_3.started,line_4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,random_2.started,fixation2.started,line11.started,line22.started,line33.started,line44.started,fixation2.stopped,probe2.started,key_resp_2.started,random_2.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
150,v,41,1,165,1,,,,,421.1446588,,421.1307866,421.1446588,422.1443186,422.1443186,422.1443186,422.1443186,422.1443186,423.1438284,423.1438284,423.9783305,v,1,0.8190732,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,41,2,166,2,,,,,423.9935246,,423.9798631,423.9935246,424.9934512,424.9934512,424.9934512,424.9934512,424.9934512,425.9931722,425.9931722,426.2952813,c,1,0.299793,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,41,3,167,3,,,,,426.3095969,,426.2971741,426.3095969,427.3093518,427.3093518,427.3093518,427.3093518,427.3093518,428.3088765,428.3088765,428.5604958,z,1,0.2462734,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,42,0,168,0,,,,,428.5756085,,428.5623105,428.5756085,429.5754145,429.5754145,429.5754145,429.5754145,429.5754145,430.5748044,430.5748044,430.8265766,x,1,0.2416432,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,42,1,169,1,,,,,430.8413465,,430.8286748,430.8413465,431.8410603,431.8410603,431.8410603,431.8410603,431.8410603,432.8407652,432.8407652,433.1776185,v,1,0.3186978,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,42,2,170,2,,,,,433.1907614,,433.1802621,433.1907614,434.1901448,434.1901448,434.1901448,434.1901448,434.1901448,435.189787,435.189787,435.4745791,c,1,0.283036,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,42,3,171,3,,,,,435.489718,,435.4761817,435.489718,436.489477,436.489477,436.489477,436.489477,436.489477,437.4891695,437.4891695,437.907506,z,1,0.4021124,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,43,1,173,1,,,,,440.2547871,,440.2414235,440.2547871,441.254618,441.254618,441.254618,441.254618,441.254618,442.2544049,442.2544049,442.9555759,v,1,0.6952547,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,43,2,174,2,,,,,442.9708193,,442.9572855,442.9708193,443.9702495,443.9702495,443.9702495,443.9702495,443.9702495,444.9698814,444.9698814,445.3046775,c,1,0.317637,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,43,3,175,3,,,,,445.3198406,,445.3068156,445.3198406,446.3195541,446.3195541,446.3195541,446.3195541,446.3195541,447.3191823,447.3191823,447.7371416,z,1,0.4107628,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,44,0,176,0,,,,,447.7524278,,447.739188,447.7524278,448.7522842,448.7522842,448.7522842,448.7522842,448.7522842,449.751648,449.751648,450.4526291,x,1,0.6953345,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,44,1,177,1,,,,,450.4680434,,450.4543502,450.4680434,451.4676865,451.4676865,451.4676865,451.4676865,451.4676865,452.4674099,452.4674099,452.7689862,v,1,0.2997382,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,44,2,178,2,,,,,452.7839226,,452.7706263,452.7839226,453.7834986,453.7834986,453.7834986,453.7834986,453.7834986,454.7832171,454.7832171,455.1178639,c,1,0.3281352,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,44,3,179,3,,,,,455.1330321,,455.1196841,455.1330321,456.1327565,456.1327565,456.1327565,456.1327565,456.1327565,457.1327091,457.1327091,458.2171161,z,1,1.0682191,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,45,0,180,0,,,,,458.2321051,,458.2188822,458.2321051,459.2318352,459.2318352,459.2318352,459.2318352,459.2318352,460.2315876,460.2315876,460.3163645,x,1,0.078312,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,45,1,181,1,,,,,460.3315181,,460.318294,460.3315181,461.3313444,461.3313444,461.3313444,461.3313444,461.3313444,462.3307769,462.3307769,462.6654948,v,1,0.3316824,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,45,2,182,2,,,,,462.6806102,,462.667111,462.6806102,463.6803232,463.6803232,463.6803232,463.6803232,463.6803232,464.6800512,464.6800512,465.081612,c,1,0.3943201,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,45,3,183,3,,,,,465.0966263,,465.0839961,465.0966263,466.0960659,466.0960659,466.0960659,466.0960659,466.0960659,467.0957208,467.0957208,467.546949,z,1,0.4446667,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,46,0,184,0,,,,,467.5621915,,467.548738,467.5621915,468.5619069,468.5619069,468.5619069,468.5619069,468.5619069,469.5617603,469.5617603,470.1792059,x,1,0.6105091,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,46,1,185,1,,,,,470.1946368,,470.1810105,470.1946368,471.1943018,471.1943018,471.1943018,471.1943018,471.1943018,472.1940655,472.1940655,472.5954811,v,1,0.3899096,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,46,2,186,2,,,,,472.6106531,,472.5982051,472.6106531,473.6103878,473.6103878,473.6103878,473.6103878,473.6103878,474.6099626,474.6099626,475.7448836,c,1,1.1332175,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,46,3,187,3,,,,,475.75954,,475.7467854,475.75954,476.7592963,476.7592963,476.7592963,476.7592963,476.7592963,477.7591227,477.7591227,478.2272467,z,1,0.4541742,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,47,0,188,0,,,,,478.2422377,,478.2291785,478.2422377,479.241801,479.241801,479.241801,479.241801,479.241801,480.2416564,480.2416564,480.7096954,x,1,0.4552593,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,47,1,189,1,,,,,480.7246385,,480.7120419,480.7246385,481.7245252,481.7245252,481.7245252,481.7245252,481.7245252,482.7239021,482.7239021,483.1418817,v,1,0.4083253,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,47,2,190,2,,,,,483.156992,,483.1440678,483.156992,484.1567621,484.1567621,484.1567621,484.1567621,484.1567621,485.1563495,485.1563495,486.0408856,c,1,0.8807209,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,47,3,191,3,,,,,486.0560598,,486.0424908,486.0560598,487.0555834,487.0555834,487.0555834,487.0555834,487.0555834,488.0552945,488.0552945,488.3895119,z,1,0.3182528,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,48,0,192,0,,,,,488.4051799,,488.3909759,488.4051799,489.4049535,489.4049535,489.4049535,489.4049535,489.4049535,490.4045254,490.4045254,490.7233093,x,1,0.3105287,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,48,1,193,1,,,,,490.737844,,490.7253468,490.737844,491.7374764,491.7374764,491.7374764,491.7374764,491.7374764,492.7371852,492.7371852,493.0887765,v,1,0.3419458,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,48,2,194,2,,,,,493.1037888,,493.0905449,493.1037888,494.103489,494.103489,494.103489,494.103489,494.103489,495.1029467,495.1029467,496.2542607,c,1,1.1485806,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,48,3,195,3,,,,,496.2693027,,496.2557828,496.2693027,497.2692536,497.2692536,497.2692536,497.2692536,497.2692536,498.2686884,498.2686884,499.8196754,z,1,1.5342566,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,49,0,196,0,,,,,499.8346916,,499.8216176,499.8346916,500.8346379,500.8346379,500.8346379,500.8346379,500.8346379,501.8340423,501.8340423,502.1519664,x,1,0.3153766,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,49,1,197,1,,,,,502.167229,,502.1535542,502.167229,503.1668783,503.1668783,503.1668783,503.1668783,503.1668783,504.1665728,504.1665728,504.5014528,v,1,0.3231987,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,49,2,198,2,,,,,504.5164481,,504.50398,504.5164481,505.5162155,505.5162155,505.5162155,505.5162155,505.5162155,506.5156684,506.5156684,507.3839317,c,1,0.8509058,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,49,3,199,3,,,,,507.3987208,,507.386774,507.3987208,508.3987161,508.3987161,508.3987161,508.3987161,508.3987161,509.3982372,509.3982372,509.8492723,z,1,0.4349893,None,,,,,,,,,,,,,,,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,,,,,0,0,0,2,509.8680989,,,,,,,,,,,,,,,,509.8585773,509.8680989,510.8510184,510.8510184,510.8510184,510.8510184,510.864289,511.864486,511.864486,513.2321109,c,1,1.3633467,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,0,1,1,0,513.2507882,,,,,,,,,,,,,,,,513.2348657,513.2507882,514.2354165,514.2354165,514.2354165,514.2354165,514.2467051,515.2462363,515.2462363,516.0141882,x,1,0.7505378,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,,,,,0,2,2,2,516.0327553,,,,,,,,,,,,,,,,516.0162846,516.0327553,517.0165667,517.0165667,517.0165667,517.0165667,517.0290542,518.0288985,518.0288985,518.7462678,c,1,0.7060645,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,,,,,0,3,3,2,518.7653146,,,,,,,,,,,,,,,,518.7478726,518.7653146,519.7483783,519.7483783,519.7483783,519.7483783,519.7613374,520.7610472,520.7610472,521.2793906,c,1,0.5142039,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,,,,,1,0,4,1,521.2984108,,,,,,,,,,,,,,,,521.2824174,521.2984108,522.2808369,522.2808369,522.2808369,522.2808369,522.2938449,523.2934269,523.2934269,524.1277484,v,1,0.8307654,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,1,1,5,3,524.147254,,,,,,,,,,,,,,,,524.1294446,524.147254,525.1303304,525.1303304,525.1303304,525.1303304,525.1429097,526.1425988,526.1425988,527.3269864,z,1,1.1682665,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,1,2,6,0,527.3454574,,,,,,,,,,,,,,,,527.3284839,527.3454574,528.329242,528.329242,528.329242,528.329242,528.3419453,529.3416145,529.3416145,529.9602653,x,1,0.6058393,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,1,3,7,0,529.9782723,,,,,,,,,,,,,,,,529.962072,529.9782723,530.9613017,530.9613017,530.9613017,530.9613017,530.9742283,531.9738466,531.9738466,532.8088022,x,1,0.8220185,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,2,0,8,3,532.8277218,,,,,,,,,,,,,,,,532.8111258,532.8277218,533.8110637,533.8110637,533.8110637,533.8110637,533.8233914,534.8231157,534.8231157,535.5271994,z,1,0.6950609,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,2,1,9,3,535.5435471,,,,,,,,,,,,,,,,535.5306489,535.5435471,536.5391074,536.5391074,536.5391074,536.5391074,536.5391074,537.5404514,537.5404514,538.0899519,z,1,0.5427036,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,,,,,2,2,10,2,538.1090006,,,,,,,,,,,,,,,,538.0915322,538.1090006,539.0918654,539.0918654,539.0918654,539.0918654,539.1046922,540.1044397,540.1044397,541.1893457,c,1,1.0725862,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,,,,,2,3,11,2,541.2081948,,,,,,,,,,,,,,,,541.1921778,541.2081948,542.1909266,542.1909266,542.1909266,542.1909266,542.2037948,543.2033267,543.2033267,543.9544102,c,1,0.7366132,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,3,0,12,0,543.973545,,,,,,,,,,,,,,,,543.9560207,543.973545,544.9564679,544.9564679,544.9564679,544.9564679,544.9694712,545.9695306,545.9695306,546.6867314,x,1,0.7131163,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,,,,,3,1,13,2,546.7062213,,,,,,,,,,,,,,,,546.6884279,546.7062213,547.6896572,547.6896572,547.6896572,547.6896572,547.7019534,548.701891,548.701891,549.9695048,c,1,1.2504989,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,3,2,14,3,549.9882619,,,,,,,,,,,,,,,,549.9713293,549.9882619,550.9747515,550.9747515,550.9747515,550.9747515,550.986074,551.9839274,551.9839274,553.9182006,z,1,1.9223575,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,3,3,15,0,553.9371384,,,,,,,,,,,,,,,,553.9199736,553.9371384,554.9230159,554.9230159,554.9230159,554.9230159,554.9336549,555.932767,555.932767,556.8674292,x,1,0.9219802,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,4,0,16,0,556.8855897,,,,,,,,,,,,,,,,556.8700696,556.8855897,557.8689137,557.8689137,557.8689137,557.8689137,557.8818128,558.8813456,558.8813456,559.9656298,x,1,1.0711937,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,,,,,4,1,17,2,559.9847606,,,,,,,,,,,,,,,,559.9671518,559.9847606,560.9677551,560.9677551,560.9677551,560.9677551,560.9807477,561.9804049,561.9804049,563.6479634,c,1,1.6542522,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,,,,,4,2,18,2,563.6675121,,,,,,,,,,,,,,,,563.6496134,563.6675121,564.6502727,564.6502727,564.6502727,564.6502727,564.6628553,565.6628821,565.6628821,567.0139407,c,1,1.3473159,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,,,,,4,3,19,2,567.0323433,,,,,,,,,,,,,,,,567.0157724,567.0323433,568.0153197,568.0153197,568.0153197,568.0153197,568.0286811,569.0284174,569.0284174,569.9129221,c,1,0.8772483,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,,,,,5,0,20,1,569.9311188,,,,,,,,,,,,,,,,569.9146309,569.9311188,570.9145465,570.9145465,570.9145465,570.9145465,570.9278495,571.9276828,571.9276828,572.695436,v,1,0.7542948,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,5,1,21,3,572.7142245,,,,,,,,,,,,,,,,572.6973621,572.7142245,573.6968679,573.6968679,573.6968679,573.6968679,573.7102772,574.7095382,574.7095382,575.644242,z,1,0.9258258,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,5,2,22,3,575.6626552,,,,,,,,,,,,,,,,575.6461685,575.6626552,576.6462442,576.6462442,576.6462442,576.6462442,576.6589107,577.6588019,577.6588019,578.1600195,z,1,0.4939683,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,,,,,5,3,23,1,578.1789194,,,,,,,,,,,,,,,,578.1617933,578.1789194,579.1614112,579.1614112,579.1614112,579.1614112,579.1746955,580.1742525,580.1742525,581.1420078,v,1,0.9562411,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,6,0,24,3,581.1612452,,,,,,,,,,,,,,,,581.1435424,581.1612452,582.1444047,582.1444047,582.1444047,582.1444047,582.1570913,583.1566741,583.1566741,584.1074516,z,1,0.9445695,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,6,1,25,0,584.126681,,,,,,,,,,,,,,,,584.1090647,584.126681,585.1111138,585.1111138,585.1111138,585.1111138,585.1226965,586.1223319,586.1223319,587.3230792,x,1,1.1858768,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,6,2,26,0,587.3419375,,,,,,,,,,,,,,,,587.324574,587.3419375,588.3250839,588.3250839,588.3250839,588.3250839,588.3380946,589.3401364,589.3401364,589.9730571,x,1,0.6194062,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,6,3,27,0,589.9917114,,,,,,,,,,,,,,,,589.9750431,589.9917114,590.973908,590.973908,590.973908,590.973908,591.0040666,591.9869973,591.9869973,592.5555611,x,1,0.5599756,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,7,0,28,3,592.5737952,,,,,,,,,,,,,,,,592.5575547,592.5737952,593.5567958,593.5567958,593.5567958,593.5567958,593.570023,594.5694991,594.5694991,595.2712904,z,1,0.694261,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,7,1,29,3,595.2899907,,,,,,,,,,,,,,,,595.2732103,595.2899907,596.2794393,596.2794393,596.2794393,596.2794393,596.2939545,597.2851907,597.2851907,597.9365075,z,1,0.6363223,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,7,2,30,0,597.9555275,,,,,,,,,,,,,,,,597.9380223,597.9555275,598.9382099,598.9382099,598.9382099,598.9382099,598.951215,599.9508643,599.9508643,600.7355489,x,1,0.7752552,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,7,3,31,3,600.7543665,,,,,,,,,,,,,,,,600.7382066,600.7543665,601.7374643,601.7374643,601.7374643,601.7374643,601.7503674,602.7499678,602.7499678,603.7008335,z,1,0.9425895,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,,,,,8,0,32,1,603.720025,,,,,,,,,,,,,,,,603.7025234,603.720025,604.7049381,604.7049381,604.7049381,604.7049381,604.7160653,605.7160374,605.7160374,606.6834686,v,1,0.9568324,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,,,,,8,1,33,2,606.7021154,,,,,,,,,,,,,,,,606.6849681,606.7021154,607.6859553,607.6859553,607.6859553,607.6859553,607.6987293,608.6979984,608.6979984,609.4327615,c,1,0.7306173,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,8,2,34,0,609.4514971,,,,,,,,,,,,,,,,609.4344029,609.4514971,610.4380387,610.4380387,610.4380387,610.4380387,610.447435,611.4470439,611.4470439,613.3314596,x,1,1.871313,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,8,3,35,0,613.3501532,,,,,,,,,,,,,,,,613.3332638,613.3501532,614.3334364,614.3334364,614.3334364,614.3334364,614.3460214,615.3457031,615.3457031,616.1466279,x,1,0.7874465,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,9,0,36,3,616.1657091,,,,,,,,,,,,,,,,616.1482633,616.1657091,617.1509834,617.1509834,617.1509834,617.1509834,617.1617985,618.1614843,618.1614843,618.8959175,z,1,0.7315429,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,9,1,37,3,618.9149309,,,,,,,,,,,,,,,,618.8975635,618.9149309,619.8983588,619.8983588,619.8983588,619.8983588,619.9108418,620.9105225,620.9105225,621.4950827,z,1,0.5703116,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
150,v,,,,,9,2,38,1,621.514148,,,,,,,,,,,,,,,,621.4966384,621.514148,622.4969975,622.4969975,622.4969975,622.4969975,622.5103269,623.5096733,623.5096733,624.3277768,v,1,0.8089076,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,9,3,39,3,624.3466169,,,,,,,,,,,,,,,,624.3305729,624.3466169,625.3339753,625.3339753,625.3339753,625.3339753,625.346274,626.342253,626.342253,627.4099727,z,1,1.0632396,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,,,,,10,0,40,2,627.4285223,,,,,,,,,,,,,,,,627.4119887,627.4285223,628.4171444,628.4171444,628.4171444,628.4171444,628.4298122,629.4246497,629.4246497,630.5255893,c,1,1.0990483,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,10,1,41,3,630.5443642,,,,,,,,,,,,,,,,630.5272112,630.5443642,631.5280187,631.5280187,631.5280187,631.5280187,631.5402607,632.5399603,632.5399603,633.3079272,z,1,0.7637748,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-150,z,,,,,10,2,42,3,633.3268159,,,,,,,,,,,,,,,,633.3095737,633.3268159,634.3126824,634.3126824,634.3126824,634.3126824,634.3247183,635.3222821,635.3222821,635.9241213,z,1,0.5853322,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,10,3,43,0,635.9425383,,,,,,,,,,,,,,,,635.9269842,635.9425383,636.9254576,636.9254576,636.9254576,636.9254576,636.9384526,637.9381064,637.9381064,638.5395994,x,1,0.5974419,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
50,c,,,,,11,0,44,2,638.5583685,,,,,,,,,,,,,,,,638.5424601,638.5583685,639.5412858,639.5412858,639.5412858,639.5412858,639.5543576,640.554087,640.554087,641.6216073,c,1,1.051444,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,11,1,45,0,641.6405416,,,,,,,,,,,,,,,,641.6230941,641.6405416,642.6245775,642.6245775,642.6245775,642.6245775,642.636532,643.6362513,643.6362513,644.1710649,x,1,0.518651,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,11,2,46,0,644.1901905,,,,,,,,,,,,,,,,644.1732271,644.1901905,645.1729432,645.1729432,645.1729432,645.1729432,645.1857536,646.1858646,646.1858646,646.7704611,x,1,0.5782465,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
-50,x,,,,,11,3,47,0,646.7885743,,,,,,,,,,,,,,,,646.7732823,646.7885743,647.7737767,647.7737767,647.7737767,647.7737767,647.7847919,648.7846829,648.7846829,649.4365033,x,1,0.6497503,None,I,1,2024-10-17_16h49.22.519,Motor  sequence learning,2024.1.5,None,2024-10-17 16h49.57.031103 +0530
