delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,polygon.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep_sound.started,sound_1.started,sound_1.stopped,beep_sound.stopped,responses.started,display_text.started,textbox.started,button.started,responses.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.7,1000,exp,7,6,90,11,594.5919734,,594.5785329,594.5919734,595.5921455,595.5921455,595.5921455,596.8945924,space,1.2997109,None,596.895853,597.6081357,597.936367,597.9048956,597.9049624,597.936367,597.936367,597.936367,600.2428711,566,1,[2.3343022000044584],[2.334318000008352],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,7,7,91,3,600.257142,,600.2446263,600.257142,601.2569505,601.2569505,601.2569505,603.2251638,space,1.9529123,None,603.2264178,603.3395165,603.6652419,603.6350587,603.6351468,603.6652419,603.6652419,603.6652419,605.8243839,234,1,[2.1860247000004165],[2.1860408000065945],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,7,8,92,9,605.8385844,,605.825876,605.8385844,606.8383662,606.8383662,606.8383662,607.8244797,space,0.9836478,None,607.8258404,607.9380138,608.2683199,608.235875,608.2359757,608.2683199,608.2683199,608.2683199,611.3222431,456,1,[3.0828729999775533],[3.0828884999791626],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,7,11,95,4,621.0335759,,621.020724,621.0335759,622.0334912,622.0334912,622.0334912,622.8350256,space,0.7855056,None,622.8368303,623.2495969,623.5756306,623.545302,623.5453982,623.5756306,623.5756306,623.5756306,625.7842691,678,1,[2.235479899973143],[2.2354945999977645],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,8,0,96,10,625.798637,,625.7858055,625.798637,626.7983779,626.7983779,626.7983779,628.6668804,space,1.8572946,None,628.6681845,629.0802755,629.4183085,629.381199,629.3814332,629.4183085,629.4183085,629.4183085,632.7485205,678,1,[3.3636509999923874],[3.3636670999985654],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,8,1,97,8,632.7623337,,632.7501255,632.7623337,633.7622156,633.7622156,633.7622156,635.4475007,space,1.6710864,None,635.448806,636.161029,636.4994379,636.4658356,636.4659172,636.4994379,636.4994379,636.4994379,638.2953895,688,1,[1.8167058000108227],[1.8167190999956802],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,8,2,98,9,638.3103885,,638.2968747,638.3103885,639.3103306,639.3103306,639.3103306,640.7122557,space,1.397139,None,640.7136597,640.8263325,641.1574185,641.1255776,641.1256742,641.1574185,641.1574185,641.1574185,645.8763109,983,1,[4.74730190000264],[4.747315299988259],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,8,3,99,11,645.8913222,,645.8778615,645.8913222,646.8914401,646.8914401,646.8914401,648.4763724,space,1.5807012,None,648.4776204,649.1902754,649.5165851,649.4849497,649.4850505,649.5165851,649.5165851,649.5165851,651.7915841,568,1,[2.303224399976898],[2.303239400003804],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,8,4,100,7,651.8058579,,651.7930557,651.8058579,652.8060419,652.8060419,652.8060419,653.991415,space,1.1818788,None,653.9926778,654.4056707,654.7345867,654.7049799,654.7050606,654.7345867,654.7345867,654.7345867,658.9394108,783,1,[4.231107200001134],[4.23112179999589],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,8,5,101,5,658.953792,,658.9409305,658.953792,659.9540565,659.9540565,659.9540565,660.5890717,space,0.6174796,None,660.5904906,661.3033411,661.6365475,661.6051728,661.6052692,661.6365475,661.6365475,661.6365475,665.0542678,677,1,[3.445398199983174],[3.445413000008557],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,8,6,102,4,665.0686914,,665.0557683,665.0686914,666.0685059,666.0685059,666.0685059,666.770805,space,0.6948003,None,666.7720874,667.1848169,667.5169561,667.4850333,667.4851059,667.5169561,667.5169561,667.5169561,669.8023033,257,1,[2.3138778999855276],[2.313891199999489],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,8,8,104,6,680.3470001,,680.3341061,680.3470001,681.3466875,681.3466875,681.3466875,682.5819782,space,1.2293409,None,682.5832356,682.6962079,683.0281344,682.9953642,682.9954381,683.0281344,683.0281344,683.0281344,687.0964491,278,1,[4.097584000002826],[4.097646000009263],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,8,9,105,3,687.1114159,,687.0978986,687.1114159,688.1113177,688.1113177,688.1113177,690.0291566,space,1.9004462,None,690.0304043,690.1437942,690.4796277,690.446129,690.4461975,690.4796277,690.4796277,690.4796277,692.8450601,367,1,[2.3954163000162225],[2.395432199991774],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,9,0,108,3,704.3222493,,704.3090713,704.3222493,705.322092,705.322092,705.322092,705.4409614,space,0.1050083,None,705.4422829,705.5552261,705.8866461,705.855268,705.8553501,705.8866461,705.8866461,705.8866461,708.373,667,1,[2.514218600001186],[2.5142329999944195],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,9,2,110,9,712.3196255,,712.3066047,712.3196255,713.3193297,713.3193297,713.3193297,718.2033177,space,4.8688791,None,718.2052146,718.3177088,718.6462734,718.6152367,718.6153396,718.6462734,718.6462734,718.6462734,724.3009037,876,1,[5.681892499997048],[5.681907100020908],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,9,3,111,11,724.3152796,,724.3023457,724.3152796,725.3160382,725.3160382,725.3160382,726.4341648,space,1.1062175,None,726.4358003,727.1479639,727.4768057,727.4454933,727.4455675,727.4768057,727.4768057,727.4768057,730.6492122,289,1,[3.200251299975207],[3.2002681999874767],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,9,5,113,5,739.1437853,,739.1306161,739.1437853,740.1437824,740.1437824,740.1437824,743.2286601,space,3.0804322,None,743.2299305,743.9424388,744.2782065,744.2454194,744.2454901,744.2782065,744.2782065,744.2782065,747.1932704,890,1,[2.94447400001809],[2.9444902000250295],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,9,6,114,10,747.207931,,747.1948269,747.207931,748.2075912,748.2075912,748.2075912,748.2933699,space,0.0790557,None,748.2948113,748.7071506,749.032384,749.0046548,749.0046992,749.032384,749.032384,749.032384,753.5740424,789,1,[4.5667345999972895],[4.566748599987477],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,9,7,115,6,753.5890841,,753.5757681,753.5890841,754.5882708,754.5882708,754.5882708,755.3570928,space,0.7556589,None,755.3594783,755.4710246,755.8062672,755.7753473,755.7754177,755.8062672,755.8062672,755.8062672,758.7891796,678,1,[3.0104145999939647],[3.010429899994051],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,9,8,116,8,758.8035077,,758.7906385,758.8035077,759.8036367,759.8036367,759.8036367,760.7057317,space,0.8848114,None,760.7070067,761.4199979,761.7446521,761.7150196,761.7150925,761.7446521,761.7446521,761.7446521,763.4877025,345,1,[1.7695836999919266],[1.7696013000095263],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,9,9,117,7,763.502223,,763.4891219,763.502223,764.5021421,764.5021421,764.5021421,769.2692804,space,4.7585271,None,769.2705988,769.6837231,770.0164262,769.9854593,769.9855273,770.0164262,770.0164262,770.0164262,773.8344925,800,1,[3.845552000013413],[3.8455676999874413],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,9,11,119,4,781.9128664,,781.8997447,781.9128664,782.9125475,782.9125475,782.9125475,783.8645534,space,0.9427079,None,783.8660207,784.2787389,784.6080517,784.5754338,784.5755052,784.6080517,784.6080517,784.6080517,787.7301146,765,1,[3.1508217999944463],[3.150838500005193],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,10,0,120,10,787.7441909,,787.7316803,787.7441909,788.7438924,788.7438924,788.7438924,789.4962695,space,0.7441968,None,789.4975407,789.910225,790.246104,790.2151826,790.2152547,790.246104,790.246104,790.246104,792.9448753,345,1,[2.7263789999997243],[2.7263953000074252],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,10,1,121,3,792.9591049,,792.9464756,792.9591049,793.9590105,793.9590105,793.9590105,795.2269143,space,1.2503951,None,795.2282048,795.3416736,795.6760517,795.6453384,795.6454042,795.6760517,795.6760517,795.6760517,799.5586283,675,1,[3.9097865999792702],[3.9098010000016075],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,10,2,122,8,799.5737657,,799.5600643,799.5737657,800.5733242,800.5733242,800.5733242,801.3919084,space,0.8027066,None,801.3931804,802.1062444,802.4382881,802.4052384,802.405314,802.4382881,802.4382881,802.4382881,805.0736993,987,1,[2.6648530999955256],[2.6648684999963734],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,10,4,124,4,812.019248,,812.0063265,812.019248,813.0190913,813.0190913,813.0190913,815.1210343,space,2.0973389,None,815.1222783,815.5351175,815.8671274,815.835117,815.8351889,815.8671274,815.8671274,815.8671274,817.7030644,654,1,[1.864398000005167],[1.8644124999991618],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,10,6,126,5,827.1971343,,827.1845775,827.1971343,828.1973722,828.1973722,828.1973722,828.8660412,space,0.6651295,None,828.8672922,829.5803492,829.9056194,829.8749661,829.8750337,829.9056194,829.9056194,829.9056194,834.7971066,988,1,[4.919022899994161],[4.9190400000079535],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,10,7,127,9,834.8114384,,834.7985584,834.8114384,835.8114166,835.8114166,835.8114166,838.9793011,space,3.1513237,None,838.9805723,839.0936746,839.4288991,839.3961699,839.3962455,839.4288991,839.4288991,839.4288991,841.7781321,567,1,[2.3784699000243563],[2.3784845000191126],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,10,8,128,6,841.7927058,,841.77961,841.7927058,842.7925567,842.7925567,842.7925567,842.9446087,space,0.1343915,None,842.9458919,843.0591023,843.3869069,843.3551074,843.3551809,843.3869069,843.3869069,843.3869069,846.6604099,766,1,[3.3014713999873493],[3.3014875999942888],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,10,9,129,11,846.6744812,,846.6619758,846.6744812,847.6743528,847.6743528,847.6743528,847.8098991,space,0.1278883,None,847.8112823,848.5237122,848.8571707,848.8256548,848.8257296,848.8571707,848.8571707,848.8571707,850.8585557,999,1,[2.02928270000848],[2.029298200010089],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,10,11,131,7,856.5043158,,856.4913811,856.5043158,857.5042341,857.5042341,857.5042341,859.0387688,space,1.5246817,None,859.0399599,859.4533919,859.7865575,859.7551022,859.7551737,859.7865575,859.7865575,859.7865575,862.6713202,908,1,[2.9128530000161845],[2.9128678000124637],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,11,0,132,8,862.6855945,,862.6728142,862.6855945,863.6853411,863.6853411,863.6853411,864.6873635,space,0.9854387,None,864.6886177,865.4015403,865.7373635,865.7052652,865.705339,865.7373635,865.7373635,865.7373635,868.135548,999,1,[2.4267344000109006],[2.4267498000117484],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,11,2,134,11,873.7144884,,873.7012796,873.7144884,874.7144796,874.7144796,874.7144796,875.3166206,space,0.5871254,None,875.3180374,876.0305787,876.3675736,876.33537,876.3354429,876.3675736,876.3675736,876.3675736,878.9647223,890,1,[2.6256273000035435],[2.6256408000190277],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,11,3,135,5,878.9795557,,878.9661834,878.9795557,879.9794928,879.9794928,879.9794928,880.6654714,space,0.6747122,None,880.6668761,881.3790087,881.70839,881.6753747,881.6754459,881.70839,881.70839,881.70839,883.9803027,678,1,[2.301251400000183],[2.3012661000248045],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,11,4,136,6,883.9944015,,883.9819107,883.9944015,884.9943302,884.9943302,884.9943302,885.2631041,space,0.2627488,None,885.2648056,885.3774909,885.7070086,885.6752143,885.6752934,885.7070086,885.7070086,885.7070086,888.3619722,678,1,[2.683024199999636],[2.6830385999928694],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,11,5,137,9,888.3763291,,888.3634316,888.3763291,889.3760994,889.3760994,889.3760994,890.2286969,space,0.8495968,None,890.2299958,890.3426212,890.6766428,890.6453867,890.6454602,890.6766428,890.6766428,890.6766428,892.6766328,987,1,[2.027832899999339],[2.0278459999826737],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,11,6,138,10,892.6915054,,892.6781073,892.6915054,893.6915025,893.6915025,893.6915025,894.6603658,space,0.9537345,None,894.6616325,895.0743189,895.408564,895.375742,895.3758084,895.408564,895.408564,895.408564,898.1414032,789,1,[2.762130100018112],[2.7621441000082996],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,11,7,139,7,898.1563382,,898.1429595,898.1563382,899.1563615,899.1563615,899.1563615,899.7917709,space,0.6241462,None,899.793206,900.2059347,900.5382876,900.5049045,900.5049825,900.5382876,900.5382876,900.5382876,903.4567443,897,1,[2.9482329999736976],[2.9482475999975577],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,11,10,142,3,913.2846604,,913.271214,913.2846604,914.2845179,914.2845179,914.2845179,914.903906,space,0.6057147,None,914.9053828,915.017623,915.347118,915.3151138,915.3151861,915.347118,915.347118,915.347118,917.8028326,789,1,[2.483635799988406],[2.483653499977663],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,11,11,143,4,917.8164107,,917.8046017,917.8164107,918.8163712,918.8163712,918.8163712,920.9006569,space,2.0821345,None,920.9015253,921.3153591,921.6506689,921.6150896,921.6151928,921.6506689,921.6506689,921.6506689,924.2827731,789,1,[2.664234399999259],[2.6642489999940153],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,12,0,144,6,924.2976246,,924.2842701,924.2976246,925.2973757,925.2973757,925.2973757,929.365526,space,4.0534105,None,929.3667872,929.4794408,929.8066475,929.7751359,929.7752118,929.8066475,929.8066475,929.8066475,932.1479115,567,1,[2.3694831999891903],[2.3694983999885153],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,12,2,146,7,937.2098345,,937.1964163,937.2098345,938.209849,938.209849,938.209849,939.2285785,space,1.0155904,None,939.2298495,939.6426386,939.9763203,939.9458437,939.9459114,939.9763203,939.9763203,939.9763203,942.0772991,677,1,[2.127977299998747],[2.1279933000041638],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,12,3,147,3,942.0916141,,942.0791304,942.0916141,943.091539,943.091539,943.091539,945.7762728,space,2.6748453,None,945.777685,945.8907424,946.2266877,946.1954048,946.1954811,946.2266877,946.2266877,946.2266877,979.1813659,567,1,[32.98264159998507],[32.98265309998533],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,12,5,149,5,986.7607345,,986.7477609,986.7607345,987.7605313,987.7605313,987.7605313,988.8954076,space,1.1172481,None,988.8966986,989.6098538,989.9356361,989.9050872,989.9051529,989.9356361,989.9356361,989.9356361,991.3948564,467,1,[1.486549199995352],[1.486565100000007],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,12,6,150,8,991.4090744,,991.3964087,991.4090744,992.4089622,992.4089622,992.4089622,993.1607545,space,0.7350656,None,993.1620099,993.8748335,994.2076767,994.175498,994.1755712,994.2076767,994.2076767,994.2076767,996.8095801,677,1,[2.63053100000252],[2.63054749998264],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,12,7,151,10,996.8239357,,996.8112162,996.8239357,997.823647,997.823647,997.823647,1001.9899,space,4.1604374,None,1001.990705,1002.405491,1002.73754,1002.705857,1002.705973,1002.73754,1002.73754,1002.73754,1010.538527,654,1,[7.8289361000061035],[7.828951800009236],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,12,8,152,4,1010.552501,,1010.539981,1010.552501,1011.552379,1011.552379,1011.552379,1012.021226,space,0.454755,None,1012.022503,1012.435439,1012.766508,1012.735137,1012.73521,1012.766508,1012.766508,1012.766508,1015.153162,678,1,[2.41460950000328],[2.4146257000102196],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,12,10,154,11,1024.297969,,1024.285064,1024.297969,1025.297763,1025.297763,1025.297763,1025.949728,space,0.6428138,None,1025.950984,1026.663924,1026.999893,1026.96553,1026.9656,1026.999893,1026.999893,1026.999893,1029.58183,677,1,[2.6125935000018217],[2.612608800001908],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,12,11,155,9,1029.596225,,1029.583288,1029.596225,1030.595995,1030.595995,1030.595995,1033.846959,space,3.2373957,None,1033.848172,1033.961438,1034.296903,1034.265059,1034.265131,1034.296903,1034.296903,1034.296903,1037.028713,899,1,[2.7603211000096053],[2.760335099999793],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,13,0,156,10,1037.04365,,1037.030092,1037.04365,1038.043607,1038.043607,1038.043607,1038.195476,space,0.1479303,None,1038.196719,1038.610022,1038.935041,1038.904944,1038.905008,1038.935041,1038.935041,1038.935041,1040.911289,356,1,[2.002902499982156],[2.0029171999776736],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,13,2,158,7,1047.356818,,1047.343711,1047.356818,1048.356626,1048.356626,1048.356626,1049.691754,space,1.3265824,None,1049.693148,1050.106047,1050.436792,1050.405153,1050.40523,1050.436792,1050.436792,1050.436792,1053.090451,466,1,[2.681819199991878],[2.6818344999919645],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,13,3,159,9,1053.10479,,1053.091986,1053.10479,1054.104838,1054.104838,1054.104838,1055.389739,space,1.27964,None,1055.391062,1055.504104,1055.837098,1055.805692,1055.805764,1055.837098,1055.837098,1055.837098,1062.18754,785,1,[6.378299000003608],[6.378313799999887],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,13,4,160,4,1062.201873,,1062.188993,1062.201873,1063.201423,1063.201423,1063.201423,1064.68682,space,1.4701251,None,1064.688244,1065.100968,1065.437152,1065.405132,1065.405225,1065.437152,1065.437152,1065.437152,1068.051885,345,1,[2.6433013000059873],[2.643316400004551],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,13,5,161,5,1068.066614,,1068.053433,1068.066614,1069.066349,1069.066349,1069.066349,1070.035058,space,0.9586374,None,1070.036327,1070.748873,1071.078102,1071.045152,1071.045229,1071.078102,1071.078102,1071.078102,1073.166931,765,1,[2.1182526999909896],[2.118267999991076],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,13,6,162,3,1073.181565,,1073.168466,1073.181565,1074.181047,1074.181047,1074.181047,1074.683283,space,0.4914289,None,1074.684937,1074.797544,1075.127099,1075.095406,1075.095501,1075.127099,1075.127099,1075.127099,1076.99923,234,1,[1.9001904999895487],[1.9002055999881122],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,13,7,163,8,1077.013528,,1077.0008,1077.013528,1078.013272,1078.013272,1078.013272,1079.448785,space,1.4320413,None,1079.450085,1080.162703,1080.500376,1080.465657,1080.465726,1080.500376,1080.500376,1080.500376,1082.214113,897,1,[1.7359030999941751],[1.735918699996546],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,13,8,164,11,1082.228274,,1082.215727,1082.228274,1083.228261,1083.228261,1083.228261,1084.213829,space,0.983044,None,1084.215234,1084.927504,1085.256161,1085.22503,1085.22513,1085.256161,1085.256161,1085.256161,1088.478953,753,1,[3.2502358999918215],[3.250252600002568],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,13,10,166,6,1099.71339,,1099.708102,1099.71339,1100.722532,1100.722532,1100.722532,1100.758183,space,0.021912,None,1100.759579,1100.87235,1101.207524,1101.175401,1101.175474,1101.207524,1101.207524,1101.207524,1103.740041,778,1,[2.5611019000061788],[2.5611160999978893],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,14,2,170,11,1122.548179,,1122.535143,1122.548179,1123.547954,1123.547954,1123.547954,1125.016861,space,1.4568188,None,1125.018138,1125.7304,1126.064552,1126.031287,1126.031359,1126.064552,1126.064552,1126.064552,1128.181739,890,1,[2.146959200006677],[2.1469737000006717],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,14,3,171,3,1128.196192,,1128.183335,1128.196192,1129.196237,1129.196237,1129.196237,1129.915367,space,0.7050033,None,1129.916665,1130.029206,1130.357836,1130.325166,1130.325276,1130.357836,1130.357836,1130.357836,1132.164053,900,1,[1.835227900010068],[1.8352435999840964],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,14,5,173,6,1136.226972,,1136.21418,1136.226972,1137.226826,1137.226826,1137.226826,1137.428678,space,0.1846127,None,1137.430075,1137.543281,1137.877825,1137.845561,1137.84563,1137.877825,1137.877825,1137.877825,1139.361314,456,1,[1.512348899996141],[1.512364099995466],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,14,6,174,8,1139.376084,,1139.36274,1139.376084,1140.375705,1140.375705,1140.375705,1140.694476,space,0.3122338,None,1140.695757,1141.408738,1141.736212,1141.705369,1141.705462,1141.736212,1141.736212,1141.736212,1144.176263,789,1,[2.4669703999825288],[2.4669850999780465],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,14,7,175,10,1144.190835,,1144.177705,1144.190835,1145.191088,1145.191088,1145.191088,1145.742771,space,0.5377331,None,1145.744085,1146.157238,1146.486995,1146.455235,1146.455309,1146.486995,1146.486995,1146.486995,1153.023564,987,1,[6.564749799988931],[6.564765199989779],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.7,1000,exp,14,8,176,5,1153.038005,,1153.025139,1153.038005,1154.038007,1154.038007,1154.038007,1154.123161,space,0.0703004,None,1154.124713,1154.837668,1155.166606,1155.135178,1155.135244,1155.166606,1155.166606,1155.166606,1160.071354,673,1,[4.932605000009062],[4.932622899999842],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,14,9,177,7,1160.085576,,1160.073046,1160.085576,1161.0854,1161.0854,1161.0854,1161.204524,space,0.1145129,None,1161.205774,1161.618715,1161.946312,1161.915238,1161.915358,1161.946312,1161.946312,1161.946312,1164.519627,863,1,[2.6006062000233214],[2.600624200014863],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,14,10,178,4,1164.534141,,1164.521206,1164.534141,1165.534092,1165.534092,1165.534092,1165.636215,space,0.0985637,None,1165.637522,1166.050672,1166.372325,1166.345001,1166.345053,1166.372325,1166.372325,1166.372325,1168.235334,985,1,[1.8875452000065707],[1.887559599999804],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.1,1000,exp,14,11,179,9,1168.2495,,1168.236772,1168.2495,1169.249424,1169.249424,1169.249424,1169.268272,space,0.0125716,None,1169.269537,1169.382624,1169.716061,1169.685042,1169.685114,1169.716061,1169.716061,1169.716061,1171.967426,358,1,[2.278788199997507],[2.278810199990403],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
0.4,1000,exp,15,0,180,7,1171.981686,,1171.968979,1171.981686,1172.981584,1172.981584,1172.981584,1173.383557,space,0.3967512,None,1173.385001,1173.797825,1174.125971,1174.094932,1174.095008,1174.125971,1174.125971,1174.125971,1176.215845,764,1,[2.117296299984446],[2.117312199989101],final,1,2024-11-11_11h13.11.595,Intentional binding,2024.1.5,None,2024-11-11 11h13.27.939400 +0530
